,text,token,annotation
0,"Thanks to your advice I fixed up my code and it is below. It is working as expected. Now I just have to clean it up more

","['Thanks', 'to', 'your', 'advice', 'I', 'fixed', 'up', 'my', 'code', 'and', 'it', 'is', 'below.', 'It', 'is', 'working', 'as', 'expected.', 'Now', 'I', 'just', 'have', 'to', 'clean', 'it', 'up', 'more']","['NNS', 'TO', 'PRP$', 'NN', 'PRP', 'VBD', 'RP', 'PRP$', 'NN', 'CC', 'PRP', 'VBZ', 'JJ', 'PRP', 'VBZ', 'VBG', 'IN', 'NN', 'RB', 'PRP', 'RB', 'VBP', 'TO', 'VB', 'PRP', 'RP', 'RBR']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'PUNCTUATION']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""math/rand""","['""math/rand""']",['STRING_LITERAL']
5,"    ""time""","['""time""']",['STRING_LITERAL']
6,),[')'],['PUNCTUATION']
7,//Struct for Recipe below,"['//', 'Struct', 'for', 'Recipe', 'below']","['COMMENT', 'NN', 'IN', 'NNP', 'IN']"
8,type Recipe struct { //Struct for recipe information,"['type', 'Recipe', 'struct', '{', '//', 'Struct', 'for', 'recipe', 'information']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'COMMENT', 'NN', 'IN', 'NN', 'NN']"
9,    name        string,"['name', 'string']","['IDENTIFIER', 'IDENTIFIER']"
10,    prepTime    int,"['prepTime', 'int']","['IDENTIFIER', 'IDENTIFIER']"
11,    cookTime    int,"['cookTime', 'int']","['IDENTIFIER', 'IDENTIFIER']"
12,    Ingredients []string //this is now a slice that will accept multiple elements,"['Ingredients', '[]', 'string', '//', 'this', 'is', 'now', 'a', 'slice', 'that', 'will', 'accept', 'multiple', 'elements']","['IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'COMMENT', 'DT', 'VBZ', 'RB', 'DT', 'NN', 'WDT', 'MD', 'VB', 'JJ', 'NNS']"
13,    ID          int,"['ID', 'int']","['IDENTIFIER', 'IDENTIFIER']"
14,    Yield       int,"['Yield', 'int']","['IDENTIFIER', 'IDENTIFIER']"
15,},['}'],['PUNCTUATION']
16,//main method,"['//', 'main', 'method']","['COMMENT', 'JJ', 'NN']"
17,func main() {,"['func', 'main', '()', '{']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION']"
18,    //5 variables below for 5 recipes for Monday-Friday,"['//', '5', 'variables', 'below', 'for', '5', 'recipes', 'for', 'Monday-Friday']","['COMMENT', 'CD', 'NNS', 'IN', 'IN', 'CD', 'NNS', 'IN', 'JJ']"
