,text,token,annotation
0,"Go Code:

","['Go', 'Code:']","['NNP', 'NNP']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""bufio""","['""bufio""']",['STRING_LITERAL']
4,"    _ ""bytes""","['_', '""bytes""']","['IDENTIFIER', 'STRING_LITERAL']"
5,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
6,"    _ ""io""","['_', '""io""']","['IDENTIFIER', 'STRING_LITERAL']"
7,"    ""log""","['""log""']",['STRING_LITERAL']
8,"    ""os""","['""os""']",['STRING_LITERAL']
9,"    ""os/user""","['""os/user""']",['STRING_LITERAL']
10,"    ""path/filepath""","['""path/filepath""']",['STRING_LITERAL']
11,"    _ ""reflect""","['_', '""reflect""']","['IDENTIFIER', 'STRING_LITERAL']"
12,"    ""regexp""","['""regexp""']",['STRING_LITERAL']
13,"    ""runtime""","['""runtime""']",['STRING_LITERAL']
14,"    ""strconv""","['""strconv""']",['STRING_LITERAL']
15,"    ""strings""","['""strings""']",['STRING_LITERAL']
16,"    ""sync""","['""sync""']",['STRING_LITERAL']
17,"    ""time""","['""time""']",['STRING_LITERAL']
18,"    ""github.com/aws/aws-sdk-go/aws""","['""github.com/aws/aws-sdk-go/aws""']",['STRING_LITERAL']
19,"    ""github.com/aws/aws-sdk-go/aws/session""","['""github.com/aws/aws-sdk-go/aws/session""']",['STRING_LITERAL']
20,"    ""github.com/aws/aws-sdk-go/service/s3""","['""github.com/aws/aws-sdk-go/service/s3""']",['STRING_LITERAL']
21,"    ""github.com/aws/aws-sdk-go/service/s3/s3manager""","['""github.com/aws/aws-sdk-go/service/s3/s3manager""']",['STRING_LITERAL']
22,),[')'],['OPERATOR']
23,var (,"['var', '(']","['KEYWORD', 'OPERATOR']"
24,"    LocalDirectory   = ""s3logs"" // Into this directory","['LocalDirectory', '=', '""s3logs""', '//', 'Into', 'this', 'directory']","['IDENTIFIER', 'OPERATOR', 'STRING_LITERAL', 'COMMENT', 'IN', 'DT', 'NN']"
25,    Lock             sync.Mutex,"['Lock', 'sync', '.', 'Mutex']","['IDENTIFIER', 'IDENTIFIER', 'OPERATOR', 'IDENTIFIER']"
26,    totalImpressions int,"['totalImpressions', 'int']","['IDENTIFIER', 'IDENTIFIER']"
27,),[')'],['OPERATOR']
