,text,token,annotation
0,"Perhaps I am missing something, but is this what you are looking for?

I started off with the same idea as @Manawasp (using a map[string]interface{}) but decided to try to get the name from the struct tag like you asked about... here's what I came up with (*note: there may be unhandled error cases, and this may overcomplicate something that can be handled pretty easily with the other solution)

http://play.golang.org/p/qO6tDZjtXA

","['Perhaps', 'I', 'am', 'missing', 'something,', 'but', 'is', 'this', 'what', 'you', 'are', 'looking', 'for?', 'I', 'started', 'off', 'with', 'the', 'same', 'idea', 'as', '@Manawasp', '(using', 'a', 'map[string]interface{})', 'but', 'decided', 'to', 'try', 'to', 'get', 'the', 'name', 'from', 'the', 'struct', 'tag', 'like', 'you', 'asked', 'about...', ""here's"", 'what', 'I', 'came', 'up', 'with', '(*note:', 'there', 'may', 'be', 'unhandled', 'error', 'cases,', 'and', 'this', 'may', 'overcomplicate', 'something', 'that', 'can', 'be', 'handled', 'pretty', 'easily', 'with', 'the', 'other', 'solution)', 'http://play.golang.org/p/qO6tDZjtXA']","['RB', 'PRP', 'VBP', 'VBG', 'NN', 'CC', 'VBZ', 'DT', 'WP', 'PRP', 'VBP', 'VBG', 'NN', 'PRP', 'VBD', 'RP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'VBG', 'DT', 'NN', 'CC', 'VBD', 'TO', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'PRP', 'VBD', 'JJ', 'NN', 'WP', 'PRP', 'VBD', 'RP', 'IN', 'NNP', 'EX', 'MD', 'VB', 'JJ', 'NN', 'NN', 'CC', 'DT', 'MD', 'VB', 'NN', 'WDT', 'MD', 'VB', 'VBN', 'RB', 'RB', 'IN', 'DT', 'JJ', 'NN', 'NN']"
1,package main,"['package', 'main']","['KEYWORD', 'IDENTIFIER']"
2,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
3,"    ""fmt""","['""fmt""']",['STRING_LITERAL']
4,"    ""reflect""","['""reflect""']",['STRING_LITERAL']
5,"    ""strings""","['""strings""']",['STRING_LITERAL']
6,),[')'],['OPERATOR']
7,import (,"['import', '(']","['KEYWORD', 'OPERATOR']"
8,"    ""encoding/json""","['""encoding/json""']",['STRING_LITERAL']
9,"    ""encoding/xml""","['""encoding/xml""']",['STRING_LITERAL']
10,"    ""errors""","['""errors""']",['STRING_LITERAL']
11,),[')'],['OPERATOR']
12,type Query struct {,"['type', 'Query', 'struct', '{']","['KEYWORD', 'IDENTIFIER', 'KEYWORD', 'OPERATOR']"
